% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=943911, Tue Mar 19 00:04:58 2024
1 7 0.0016380822837106343 0.00950032663115746 0.09571400446999072 0.1165896527354883 0.9376714443262136 0.9995697408062615 1.0590715725387476
2 14 0.11177206870886003 0.11593451385541349 0.16275554505619694 0.17420011030990462 0.9376714443262136 0.9995697408062615 1.0590715725387476
3 21 -0.020312232375807593 0.026372253548585467 0.1814596142073443 0.18647091516920417 0.9376714443262136 0.9995697408062615 1.0590715725387476
4 28 0.16801786714376038 0.17786413906033982 0.22514212931240352 0.23105518747984527 0.8719658116436738 0.9133836166691034 1.1854982041846618
5 35 0.12504058684744385 0.16001851562911848 0.3325754200504888 0.3551164594092709 0.8719658116436738 0.9133836166691034 1.1854982041846618
6 42 -0.013154615196804527 0.07703286683440522 0.38035510646015547 0.39127503763752913 0.8719658116436738 0.9133836166691034 1.1854982041846618
7 49 -0.24193275682022666 -0.09564012964058774 0.37389978381192246 0.38412046111645365 0.5918768211432217 1.1132121828692885 1.1876196632359997
8 56 -0.232736102338438 -0.09876343259296787 0.3867534916778114 0.41461979668926774 0.5918768211432217 1.1132121828692885 1.1876196632359997
9 63 -0.27689563432937037 -0.14006922638154598 0.30381729053735895 0.31495305489583625 0.5918768211432217 1.1132121828692885 1.1876196632359997
10 70 -0.1927793869321126 -0.13447210330181272 0.24662725743839822 0.3153530940548353 0.7820045739760492 1.0177966527209656 1.1629956233754861
11 77 -0.05774336462563992 -0.03957655657992048 0.19042290224474584 0.24892258047391516 0.7820045739760492 1.0177966527209656 1.1629956233754861
12 84 -0.1241744646502485 -0.08346881182496346 0.3871992858781829 0.5033829989539467 0.7820045739760492 1.0177966527209656 1.1629956233754861
13 91 -0.08814556122313438 -0.007005671913187177 0.44395398239075745 0.5131339778487918 0.6308165578836833 1.032617590898729 1.2392624343803404
14 98 0.0446369785986215 0.13004099362992672 0.5680400068451594 0.6286356628855985 0.6308165578836833 1.032617590898729 1.2392624343803404
15 105 -0.09575095525066118 -0.018483357854767873 0.5829921019775892 0.706216324525815 0.6308165578836833 1.032617590898729 1.2392624343803404
16 112 -0.17955884299986402 -0.10208164625087374 0.539134379386504 0.6753958578499729 0.5095726856939021 1.031044742720752 1.295099384797399
17 119 -0.10486209543678573 -0.025572448351142335 0.5996855880654588 0.7288152864520158 0.5095726856939021 1.031044742720752 1.295099384797399
18 126 -0.09594848190005821 0.000369783854445499 0.5830784787263606 0.6809964445958288 0.5095726856939021 1.031044742720752 1.295099384797399
19 133 0.09775839865353017 0.17180938953475755 0.6366857317405735 0.7175935215946181 0.4687222859974293 0.9580525600971863 1.3647104860374493
20 140 0.029780945552669642 0.0628250696107989 0.6428199640621196 0.8031074714877638 0.4687222859974293 0.9580525600971863 1.3647104860374493
21 147 -0.002182537804664501 0.046240264676309026 0.6177311639544794 0.7598053278995626 0.4687222859974293 0.9580525600971863 1.3647104860374493
22 154 0.08328359026514076 0.16337648019244944 0.6329136667273827 0.7093331723117183 0.4665332885321286 0.9636370702043536 1.3615249860429917
